Id,Label,Degree,Weighted Degree,Eccentricity,Closeness Centrality,Betweenness Centrality,Clustering Coefficient,Number of triangles,Eigenvector Centrality
PRG,PRG,10,29.0,23.0,0.17348475597346033,0.0030091225760653104,0.15555555555555556,7,0.14207348896848015
PFM,PFM,12,28.0,24.0,0.16133550365295077,0.002181865314448074,0.16666666666666666,11,0.08052255452176049
PB,PB,9,28.0,24.0,0.15592302626765203,3.6536433931911737E-4,0.2777777777777778,10,0.07462137319232778
SYC,SYC,6,6.0,24.0,0.16227535790435577,1.7920833604169673E-4,0.4,6,0.06460072398377148
PLP,PLP,7,19.0,23.0,0.17000398883127243,7.815512450820213E-4,0.19047619047619047,4,0.12165243220100742
URPR,URPR,4,9.0,24.0,0.15525280489581814,7.561345285292937E-5,0.16666666666666666,1,0.04690132776337344
YL,YL,7,14.0,24.0,0.16544388804782423,0.0012867374546019585,0.23809523809523808,5,0.08858930520765598
BYHA,BYHA,2,2.0,24.0,0.1586687018353747,0.0,1.0,1,0.039659699439478245
JNH,JNH,16,43.0,23.0,0.17774626741179414,0.006047668284961447,0.13333333333333333,16,0.2737614623204942
SQN,SQN,5,9.0,24.0,0.16261589530314013,1.9740176426057726E-4,0.3,3,0.059611988361172256
SAW,SAW,9,19.0,24.0,0.16958459334712717,7.839920058855717E-4,0.25,9,0.10507794134497893
MOF,MOF,7,10.0,24.0,0.1697331740342493,7.469882505909743E-4,0.38095238095238093,8,0.08774964795461854
BOY,BOY,12,43.0,23.0,0.1908044947844384,0.005089325790271049,0.18181818181818182,12,0.27554144105540296
PRF,PRF,6,14.0,24.0,0.16461318604920627,2.1646065467443825E-4,0.13333333333333333,2,0.06133675711877665
KEH,KEH,4,7.0,24.0,0.15833859642605047,3.6115747757955885E-5,0.16666666666666666,1,0.030542776768531968
SWPR,SWPR,8,15.0,23.0,0.16861178146140762,6.365841478875939E-4,0.14285714285714285,4,0.0989198500451936
CHH,CHH,5,8.0,23.0,0.1643592611160387,6.286243882472409E-5,0.5,5,0.08955391901787575
JKN,JKN,9,14.0,23.0,0.18774503325844677,0.0034733287828230923,0.3055555555555556,11,0.17834945939757943
DLR,DLR,7,15.0,24.0,0.16762369228348933,2.707881981844939E-4,0.38095238095238093,8,0.08357750324618567
IAA,IAA,8,24.0,24.0,0.165251444302276,8.400473244263282E-4,0.2857142857142857,8,0.08344702376950293
BLTR,BLTR,12,24.0,23.0,0.1763124146775328,0.002200525815334322,0.21212121212121213,14,0.14812428549147189
LRD,LRD,7,16.0,23.0,0.16777545959138684,4.7750229683258486E-4,0.38095238095238093,8,0.09185124463330735
SEGM,SEGM,13,69.0,22.0,0.18466204506065856,0.001416007693655887,0.2948717948717949,23,0.22405255510048802
SRU,SRU,7,18.0,23.0,0.16484876614837163,3.634839750215746E-4,0.3333333333333333,7,0.07798191662777951
TGP,TGP,4,4.0,23.0,0.16277115795905897,3.658939822093398E-5,0.6666666666666666,4,0.050404233841674285
SNI,SNI,5,13.0,22.0,0.18455009959296786,0.0018145256435324185,0.5,5,0.11527042906714306
AJNI,AJNI,5,20.0,22.0,0.18519162249065788,7.215643352187987E-4,0.5,5,0.1329811238129863
ITR,ITR,7,18.0,22.0,0.1843824356478477,0.006865898655286958,0.2857142857142857,6,0.11350144613050078
KP,KP,7,18.0,22.0,0.18425489602697678,0.003338833110799603,0.23809523809523808,5,0.11210669120528233
BRD,BRD,6,39.0,22.0,0.1844542543062408,0.0026299833306573372,0.26666666666666666,4,0.11604292231809875
TMR,TMR,5,31.0,23.0,0.15867460908414,3.490520313016611E-4,0.4,4,0.042007115064945436
TRO,TRO,6,18.0,23.0,0.15863326757732535,5.139740377766197E-4,0.3333333333333333,5,0.03976058085446156
VNA,VNA,2,8.0,23.0,0.1727744446246149,0.0,1.0,1,0.05887119688996564
CJ,CJ,2,4.0,24.0,0.14209034839139856,9.106380429966004E-5,0.0,0,0.01972265494906985
MLMR,MLMR,7,68.0,25.0,0.1355296212675295,6.95519199631706E-4,0.38095238095238093,8,0.029529456719249687
SRGM,SRGM,6,28.0,23.0,0.1438649789029536,5.057385828632745E-4,0.4,6,0.026179932841709747
AWB,AWB,7,46.0,24.0,0.15698552432870455,0.012276476560235844,0.14285714285714285,3,0.05368149508983027
J,J,5,48.0,25.0,0.13652380037158052,0.00933803291610617,0.0,0,0.016854581479112618
KNVT,KNVT,5,10.0,24.0,0.1361052564348215,0.0031087717528555134,0.3,3,0.014755914173580818
ADB,ADB,3,10.0,23.0,0.15624885434615243,0.0035108538868498513,0.3333333333333333,1,0.019954245600041873
MJRI,MJRI,10,18.0,22.0,0.18423100198841533,0.006107599088164825,0.28888888888888886,13,0.1668065581265888
NRKR,NRKR,6,31.0,22.0,0.18398445931361967,7.009491327741569E-4,0.4666666666666667,7,0.12610013234482814
AMLA,AMLA,11,50.0,23.0,0.17626866288928408,0.0026426717254555048,0.12727272727272726,7,0.1167207619600077
BZU,BZU,13,88.0,22.0,0.19464742418706615,0.006504892211433297,0.19230769230769232,15,0.295252726883837
GDYA,GDYA,7,47.0,22.0,0.18729126384250308,0.0039055375673142842,0.23809523809523808,5,0.17113805243538358
MGS,MGS,35,248.0,22.0,0.19899150247455413,0.033991855065511827,0.10252100840336134,61,0.6950753247177414
BBU,BBU,8,58.0,23.0,0.16608214480554906,6.73807972498331E-4,0.32142857142857145,9,0.0977366197369211
SSM,SSM,5,60.0,23.0,0.1672684458398744,2.671561854814106E-4,0.6,6,0.09726194821402218
DOS,DOS,7,68.0,23.0,0.16732754897726826,0.002311632751860597,0.3333333333333333,7,0.10409607223352839
GAYA,GAYA,19,101.0,22.0,0.17552096202948686,0.008085503762445495,0.1286549707602339,22,0.22406534892423582
KQR,KQR,11,67.0,22.0,0.1751530842888259,0.0021557818254365115,0.3090909090909091,17,0.19240933507371738
PNME,PNME,7,53.0,22.0,0.16833208262569613,0.003671265242278929,0.42857142857142855,9,0.11600095030416135
DHN,DHN,23,103.0,22.0,0.1853365802748304,0.01693988750710873,0.1422924901185771,36,0.39631218459796735
SED,SED,2,2.0,24.0,0.15810364654820638,0.0,1.0,1,0.024323338482564155
UGR,UGR,3,4.0,24.0,0.15811537748098684,9.1431263164959E-8,0.6666666666666666,2,0.02828292731191086
CNC,CNC,2,4.0,25.0,0.13655879525793016,0.0,1.0,1,0.008781605236096623
RBG,RBG,5,10.0,24.0,0.15813884456977478,4.341778619695326E-4,0.5,5,0.03407003555208675
CKR,CKR,2,4.0,25.0,0.13828682673588577,0.0,1.0,1,0.009417947756285934
GKK,GKK,4,5.0,25.0,0.1441228188827269,4.937288210907786E-7,0.5,3,0.015569134211085063
SUL,SUL,2,2.0,25.0,0.14409358306849687,0.0,1.0,1,0.009422536521458488
KNP,KNP,2,6.0,25.0,0.15651279791414197,0.0,1.0,1,0.019578736701970738
ADI,ADI,25,233.0,24.0,0.18591057797164667,0.0359344219504113,0.10333333333333333,31,0.27100920453040805
ND,ND,9,150.0,24.0,0.1647086102952543,0.0014924297751578142,0.3055555555555556,11,0.09544448562634192
ANND,ANND,9,172.0,24.0,0.16473407544836116,0.0012160333765472132,0.25,9,0.09709627618410151
BRC,BRC,26,302.0,23.0,0.19379774463441252,0.051010654804891115,0.09538461538461539,31,0.3811648747311441
BH,BH,10,131.0,24.0,0.16928148707153354,0.0012318072388012363,0.26666666666666666,12,0.109239975412357
ST,ST,23,263.0,23.0,0.1933669071276258,0.0261470192241603,0.13438735177865613,34,0.377023212539617
NVS,NVS,10,69.0,24.0,0.16292048929663608,0.001543121253416178,0.24444444444444444,11,0.1201313197270803
VAPI,VAPI,17,137.0,24.0,0.16693431514629276,0.007644612747515702,0.22058823529411764,30,0.23831058586176956
BSR,BSR,18,101.0,24.0,0.18361983542285987,0.016779402790273644,0.20915032679738563,32,0.3533116749300354
BIRD,BIRD,3,32.0,24.0,0.17091069495127723,0.0,1.0,3,0.08431810785753291
MAY,MAY,3,8.0,24.0,0.1512044559548728,2.300257630776874E-5,0.6666666666666666,2,0.046399939535563296
JNU,JNU,11,43.0,23.0,0.16375931760547147,0.00160077110327132,0.18181818181818182,10,0.13020336886059253
SHG,SHG,10,54.0,24.0,0.14683893195521103,0.0010112004888255352,0.24444444444444444,11,0.07036414148681838
KRND,KRND,3,16.0,25.0,0.13171802083011405,0.0,1.0,3,0.015016250526042142
SMZ,SMZ,3,14.0,25.0,0.13171802083011405,0.0,1.0,3,0.015016250526042142
AMH,AMH,6,24.0,24.0,0.14926627674850276,7.201206344178716E-4,0.3333333333333333,5,0.03587367362798347
ZBD,ZBD,8,24.0,23.0,0.16505305553404073,5.774705208791215E-4,0.32142857142857145,9,0.12081486159260378
MMA,MMA,3,18.0,24.0,0.14905746161647956,2.2767670633063808E-4,0.6666666666666666,2,0.02440366008591127
BFJ,BFJ,4,4.0,24.0,0.15799814643188137,2.618617291332791E-5,0.6666666666666666,4,0.04810332242168108
RM,RM,4,4.0,24.0,0.15509461426491994,4.059799570017411E-6,0.3333333333333333,2,0.03118885433822102
MWK,MWK,4,4.0,24.0,0.1534086818803542,2.818818533265836E-5,0.5,3,0.02734175061744083
BRVR,BRVR,3,3.0,23.0,0.1628706817487007,9.94063636366468E-5,0.3333333333333333,1,0.036285520147753055
MHAD,MHAD,4,4.0,23.0,0.16536044075424847,1.0259543280515318E-4,0.3333333333333333,2,0.06527796132571563
SAV,SAV,2,2.0,23.0,0.17276043777867855,2.0498024914838842E-4,0.0,0,0.05412411399035862
NB,NB,2,2.0,24.0,0.14872975991066445,1.044160391942683E-7,0.0,0,0.01222925535878056
TLV,TLV,3,6.0,24.0,0.16008714269616497,1.8340505725678637E-4,0.6666666666666666,2,0.03735946674371787
CAER,CAER,6,10.0,24.0,0.16058779201205725,4.211707498397183E-4,0.4,6,0.06089259999678565
BNI,BNI,5,6.0,23.0,0.16352683881364385,7.313723089391521E-5,0.5,5,0.04456538310238548
ODG,ODG,7,14.0,23.0,0.16766985325937292,4.865434511611562E-4,0.3333333333333333,7,0.07469551194784078
SCI,SCI,5,13.0,23.0,0.1769786562577859,2.548039502019532E-4,0.5,5,0.1131795332839819
GLG,GLG,5,11.0,23.0,0.1583444791202259,1.8691800163160493E-4,0.3,3,0.0424435304292367
MABA,MABA,8,24.0,22.0,0.16796059113300493,9.188894228186574E-4,0.21428571428571427,6,0.10040883626263043
DUA,DUA,5,12.0,24.0,0.16188703612261177,1.4033931064530034E-5,0.4,4,0.07781032074475955
JLN,JLN,2,8.0,24.0,0.15913079192024793,0.0,1.0,1,0.027302346140971327
TBT,TBT,3,10.0,24.0,0.15914861837191935,0.0,1.0,3,0.03796664489621998
BZY,BZY,4,6.0,24.0,0.15916644881801548,8.451454747748E-7,0.5,3,0.044533663117212484
DAA,DAA,8,37.0,23.0,0.18358819728623732,0.0024839151904794557,0.21428571428571427,6,0.17536583962416163
SOR,SOR,4,6.0,24.0,0.16401139074886478,1.496011933233292E-4,0.16666666666666666,1,0.04115286656108779
DBA,DBA,6,37.0,23.0,0.17934691129439487,4.3466148121088145E-4,0.4,6,0.12040338658301773
MRA,MRA,8,59.0,24.0,0.17373935020993844,7.127691564086157E-4,0.21428571428571427,6,0.119846647673202
DHO,DHO,5,42.0,24.0,0.17572359198482726,0.0012288738798434072,0.5,5,0.13367164266592868
RKM,RKM,9,58.0,24.0,0.1755932762030323,0.001065164027023269,0.25,9,0.1881292335926611
KSV,KSV,9,28.0,24.0,0.1688255100019806,7.013647889030501E-4,0.19444444444444445,7,0.12200339380178678
BVH,BVH,9,34.0,23.0,0.18283998283998285,0.0014769118369230075,0.25,9,0.19119622864856733
SZM,SZM,9,48.0,24.0,0.18700364178842524,6.198461887610946E-4,0.4444444444444444,16,0.28803588998298185
BHD,BHD,4,6.0,24.0,0.17934691129439487,5.371609844021872E-5,0.5,3,0.13241727830527644
NUR,NUR,6,16.0,24.0,0.1690598968663229,1.2088353964119339E-4,0.4666666666666667,7,0.10713513225870074
SNP,SNP,9,42.0,24.0,0.1796493002866296,7.163846994985743E-4,0.3333333333333333,12,0.1684481393662876
GNU,GNU,3,17.0,25.0,0.15634629493763755,0.0,1.0,3,0.04542273900971098
SMK,SMK,3,17.0,25.0,0.15634629493763755,0.0,1.0,3,0.04542273900971098
PNP,PNP,16,90.0,24.0,0.1852721265866806,0.004751262938946474,0.23333333333333334,28,0.33767106550396875
GRA,GRA,2,8.0,25.0,0.15633482503117893,0.0,1.0,1,0.03894861978729256
KUN,KUN,7,49.0,24.0,0.17222289570452987,4.2649626487178846E-4,0.42857142857142855,9,0.13887608185552383
TRR,TRR,3,6.0,25.0,0.15367419052426623,0.0,1.0,3,0.027894579470346435
NLKR,NLKR,3,4.0,25.0,0.15367419052426623,0.0,1.0,3,0.027894579470346435
KKDE,KKDE,8,50.0,24.0,0.17942241306727288,0.0011035780481454315,0.32142857142857145,9,0.15424894452710733
SHDM,SHDM,2,10.0,25.0,0.16109158256794043,0.0,1.0,1,0.05110256224089339
UBC,UBC,8,44.0,24.0,0.1639482997384213,3.245458674386796E-4,0.42857142857142855,12,0.12164535741674748
RPJ,RPJ,10,62.0,24.0,0.1649316976897179,0.0016675881067217061,0.3111111111111111,14,0.1269696942035934
PTA,PTA,4,16.0,25.0,0.1423085912718288,1.2440450227918284E-4,0.5,3,0.027314530069971938
NBA,NBA,4,16.0,25.0,0.13356733210066127,7.514881149877908E-5,0.3333333333333333,2,0.03136630077538575
MET,MET,6,21.0,24.0,0.14959109894352604,4.2027522050663163E-4,0.4,6,0.049946540246246916
AHH,AHH,4,10.0,24.0,0.14906788849637997,2.2542222265391557E-4,0.6666666666666666,4,0.03894243561886583
PHR,PHR,9,46.0,24.0,0.16096381901956341,0.006602504689408666,0.19444444444444445,7,0.0787040439785556
GRY,GRY,3,15.0,25.0,0.14890643560897213,4.411975386087835E-6,0.6666666666666666,2,0.026159931003700346
PGW,PGW,9,86.0,24.0,0.1637278629326572,0.006006542712359434,0.2777777777777778,10,0.09259356793546077
JUC,JUC,13,95.0,23.0,0.1702620645573666,0.007590288230013677,0.1282051282051282,10,0.11315767991416474
BEAS,BEAS,10,83.0,24.0,0.1550776843867118,0.001706316887928955,0.2222222222222222,10,0.049294694010659
JNL,JNL,6,14.0,25.0,0.15405190486517747,2.9187159647635634E-4,0.4,6,0.03287484226148108
ASR,ASR,11,51.0,24.0,0.17573808345703446,0.006181366011985486,0.10909090909090909,6,0.10722718917159213
KRE,KRE,5,18.0,24.0,0.14961735589412342,1.6541234573639625E-4,0.4,4,0.028112520124761536
RDDE,RDDE,2,2.0,25.0,0.15315509558717838,0.0,1.0,1,0.0228488771562516
ANDI,ANDI,4,7.0,24.0,0.1690464858004125,1.7132540165914897E-6,0.8333333333333334,5,0.09501755173377974
BHLP,BHLP,4,13.0,23.0,0.16350801810788,6.874878800021426E-5,0.8333333333333334,5,0.08392019748387816
YFP,YFP,4,19.0,24.0,0.14660658388084344,3.5681781630748997E-4,0.5,3,0.024562404616990788
SIP,SIP,5,28.0,24.0,0.14551538120113353,3.874574615049204E-4,0.4,4,0.026148651217917263
MCRD,MCRD,4,4.0,25.0,0.12997072456696757,1.3094376785267186E-4,0.3333333333333333,2,0.015269749648606954
MTDM,MTDM,3,3.0,26.0,0.1193804095123386,1.82862526329918E-7,0.6666666666666666,2,0.009912174624476836
TMV,TMV,3,33.0,25.0,0.12186543905298373,1.5090964010167331E-5,0.6666666666666666,2,0.01398764422593937
CHSM,CHSM,2,6.0,24.0,0.1340757518560463,3.277540456938574E-6,0.0,0,0.009338582602630511
ATU,ATU,4,6.0,24.0,0.14906267487409067,4.8064639327422546E-4,0.16666666666666666,1,0.02680915076478012
ETP,ETP,2,2.0,25.0,0.13057198002512177,5.4858757898975403E-8,0.0,0,0.007404941181927079
VGE,VGE,4,4.0,24.0,0.15015501691093575,5.927837217061441E-4,0.0,0,0.029034033744857742
APN,APN,2,2.0,25.0,0.13056797990319222,1.9657721580466183E-7,0.0,0,0.007113699622552879
SXT,SXT,3,4.0,24.0,0.14902097902097902,2.1486472694686305E-4,0.3333333333333333,1,0.025157809495534592
PBH,PBH,14,51.0,23.0,0.17946774465218124,0.005658604192449276,0.14285714285714285,13,0.23747495800667673
AME,AME,8,50.0,23.0,0.1635644932263883,0.0019228422732649308,0.21428571428571427,6,0.06774798973724595
RBL,RBL,15,61.0,22.0,0.17921870400740086,0.010851103723177439,0.13333333333333333,14,0.15310264545376578
FD,FD,14,59.0,23.0,0.17117840790424935,0.002245395980360401,0.24175824175824176,22,0.22035215892872023
MRPR,MRPR,3,16.0,23.0,0.17704482199975077,2.964236520906356E-4,0.3333333333333333,1,0.06516627059832386
HPP,HPP,4,16.0,24.0,0.15537732409770325,5.5374614673534005E-5,0.5,3,0.01768509570743311
MBA,MBA,7,19.0,24.0,0.17597753829637888,0.0015981032152561118,0.19047619047619047,4,0.07711459879436831
BNDA,BNDA,8,22.0,23.0,0.17706688824262568,0.002472666082584806,0.14285714285714285,4,0.10099062981136298
ATE,ATE,5,20.0,24.0,0.15381839180020213,1.3979423206853726E-4,0.4,4,0.019753200603543644
CKTD,CKTD,5,22.0,23.0,0.17016009901385395,0.0010775012507849844,0.3,3,0.045827006043852134
KYE,KYE,7,27.0,23.0,0.1646895165964682,9.86701649677749E-4,0.23809523809523808,5,0.07965140720062228
GAJ,GAJ,5,10.0,21.0,0.17355540171845096,0.0016816245277720347,0.3,3,0.04985482694007362
PHA,PHA,7,23.0,22.0,0.16102463351972193,4.1071992150498954E-4,0.3333333333333333,7,0.047205580272052454
BNU,BNU,6,10.0,23.0,0.15401293679760053,0.0010920778619605768,0.13333333333333333,2,0.037852281341785234
UHR,UHR,3,20.0,23.0,0.15805087888452124,2.803101519620561E-7,0.6666666666666666,2,0.0423480031880496
UDGR,UDGR,6,17.0,26.0,0.11591916664400141,0.0017358447687779734,0.2,3,0.013025068723863949
KMNR,KMNR,3,6.0,27.0,0.1038878732480195,7.110148960161957E-6,0.6666666666666666,2,0.006655063083976237
BHLK,BHLK,4,14.0,26.0,0.11528577997781926,6.617902294662594E-4,0.5,3,0.008331667405851681
BIDR,BIDR,3,16.0,25.0,0.12989942090825968,0.0029525314887376333,0.3333333333333333,1,0.00785253792046442
SIR,SIR,9,50.0,24.0,0.16472134188760917,0.002413975121692777,0.2777777777777778,10,0.11906262775761299
KNN,KNN,9,33.0,24.0,0.1635896058035543,7.957906988593053E-4,0.25,9,0.08506950727387501
TDO,TDO,5,24.0,24.0,0.14777061230150473,1.4498475615172367E-4,0.3,3,0.03934843554997257
DZA,DZA,7,33.0,23.0,0.15381284059330902,0.0010527750221794789,0.3333333333333333,7,0.049993619259527854
MEX,MEX,7,28.0,23.0,0.1536963577353047,9.165324359865811E-4,0.3333333333333333,7,0.05225651982095303
KTHU,KTHU,14,69.0,22.0,0.16807319189210507,0.0031282811222080585,0.21978021978021978,20,0.09962153662329039
SMBX,SMBX,9,35.0,21.0,0.17908315475440145,0.014292399955750905,0.2777777777777778,10,0.10225191985973116
VJPJ,VJPJ,5,21.0,22.0,0.16434658543168937,8.763607694395689E-4,0.4,4,0.051331502898142214
HRNR,HRNR,5,14.0,21.0,0.17241797807354667,0.001293200168099626,0.5,5,0.06375091732761587
COI,COI,17,69.0,22.0,0.20145585176782,0.020030593097282737,0.3014705882352941,41,0.5784111207335343
MZP,MZP,21,161.0,21.0,0.2064922480620155,0.06700250486128732,0.1761904761904762,37,0.7009002414933114
VRL,VRL,6,11.0,25.0,0.14155235975954034,5.442414694208411E-4,0.26666666666666666,4,0.03091965429875097
KSD,KSD,4,14.0,25.0,0.14227058784257435,4.6330458036383485E-5,0.16666666666666666,1,0.0212330175921218
JND,JND,5,14.0,25.0,0.1458639926075499,6.811955154376673E-5,0.1,1,0.029208774135619932
NUD,NUD,5,8.0,25.0,0.14599390264789505,4.7228556733352835E-5,0.5,5,0.04637705632350749
GDL,GDL,7,16.0,24.0,0.16028582173749528,9.316595475754298E-4,0.19047619047619047,4,0.06432711203533073
RJT,RJT,11,74.0,23.0,0.1708421854331182,0.007788614214916617,0.10909090909090909,6,0.0778537533797839
WKR,WKR,7,49.0,24.0,0.15410760775238647,0.0017202139700869085,0.14285714285714285,3,0.03139998300134254
SUNR,SUNR,11,78.0,24.0,0.17568737375819282,0.006962350021017879,0.18181818181818182,10,0.12486952001780209
VG,VG,14,104.0,24.0,0.16461318604920627,0.0029868589514081526,0.15384615384615385,14,0.11930901889121004
BL,BL,18,115.0,24.0,0.16615336634049355,0.0032157531834410757,0.2222222222222222,34,0.2564821242606799
DRD,DRD,14,42.0,25.0,0.1591605048920756,0.0033528842559088887,0.25274725274725274,23,0.18621539272559318
MAN,MAN,7,54.0,24.0,0.1646895165964682,0.0010112154315128903,0.42857142857142855,9,0.090757757949222
LUNI,LUNI,9,50.0,24.0,0.1646895165964682,0.0035912740382897357,0.16666666666666666,6,0.06678436822406097
PMY,PMY,5,40.0,25.0,0.14780648517426737,8.61564233183123E-4,0.2,2,0.028471501333430415
MJ,MJ,16,91.0,25.0,0.15598009076269945,0.009636700268937247,0.11666666666666667,14,0.10623347108941264
FA,FA,11,80.0,25.0,0.15570656144965658,0.0014047730513722177,0.2545454545454545,14,0.09538686733744328
ABR,ABR,14,95.0,24.0,0.17141937819249486,0.014730582100410712,0.13186813186813187,12,0.13701204872993453
PNU,PNU,14,99.0,25.0,0.1601653513716648,0.0067086072018967095,0.15384615384615385,14,0.09795321460245436
MSH,MSH,13,95.0,25.0,0.16044874449422128,0.004365127281191397,0.20512820512820512,16,0.10945988795251343
CLDY,CLDY,7,16.0,25.0,0.15696817913965821,0.001027063172868263,0.23809523809523808,5,0.05692651748528313
SBT,SBT,5,19.0,25.0,0.15783431470577342,4.569674112135605E-4,0.6,6,0.06158527348844954
BHUJ,BHUJ,3,8.0,27.0,0.11998536077250077,2.336983086496352E-4,0.6666666666666666,2,0.00567038098755137
AJE,AJE,2,10.0,28.0,0.1071365727357281,0.0,1.0,1,0.003547740524691703
AI,AI,3,12.0,27.0,0.11998536077250077,2.336983086496352E-4,0.6666666666666666,2,0.00567038098755137
GIMB,GIMB,4,25.0,26.0,0.13632728784825512,0.0014018606993504174,0.3333333333333333,2,0.012109777919180964
BCOB,BCOB,2,26.0,26.0,0.13631420712595152,0.0,1.0,1,0.009150267637097486
SIOB,SIOB,8,34.0,25.0,0.15779925210115148,0.0037237850937228926,0.21428571428571427,6,0.055920422626178835
DHG,DHG,5,20.0,25.0,0.15772917360571406,7.327499993376176E-4,0.5,5,0.04987998013581048
BDL,BDL,8,56.0,22.0,0.17782784662243917,7.716328622684334E-4,0.4642857142857143,13,0.2501218223300046
CAR,CAR,13,41.0,22.0,0.18066977532852904,0.0036883571402691923,0.20512820512820512,16,0.30608608032692425
KEI,KEI,3,26.0,23.0,0.17135046033851967,1.6165746839378184E-5,0.6666666666666666,2,0.11991527852123834
GOK,GOK,4,10.0,24.0,0.13438859809547832,4.57156315824795E-8,0.8333333333333334,5,0.02835296694015882
KT,KT,8,24.0,23.0,0.15502127814352745,0.001810091616652548,0.4642857142857143,13,0.06937715876904783
HNA,HNA,6,16.0,24.0,0.13766149870801034,3.882524485387771E-4,0.5333333333333333,8,0.04118539168272421
MRDW,MRDW,6,15.0,24.0,0.13438436071259657,1.863852956682631E-4,0.4666666666666667,7,0.03026918722946154
KUDA,KUDA,5,26.0,24.0,0.13763927014371063,2.3418498420185328E-4,0.4,4,0.028239826965500456
MULK,MULK,5,12.0,23.0,0.144391367686418,2.3381534066648635E-4,0.6,6,0.028722342188996334
